dateUSA,maars,taglom,dynamo
20/6/2005,0.849077047,0.5026842,0.173395353
20/6/2005,0.851364993,0.497472542,0.172649535
20/6/2005,0.849573444,0.499386933,0.172431568
20/6/2005,0.854125776,0.491867653,0.172002713
20/6/2005,0.864565475,0.489703987,0.176601304
20/6/2005,0.867207435,0.485978433,0.176588686
20/6/2005,0.873472836,0.487705285,0.18046842
20/6/2005,0.873563147,0.491444143,0.181899116
20/6/2005,0.877810479,0.500606704,0.187487512
20/6/2005,0.880482531,0.49928104,0.188378808
20/6/2005,0.881374964,0.505896422,0.191289151
20/6/2005,0.883071679,0.51010655,0.193725139
20/6/2005,0.870880876,0.508246782,0.186731537
20/6/2005,0.876450787,0.510031402,0.190272941
20/6/2005,0.879877112,0.513444837,0.193308592
20/6/2005,0.882161809,0.504983602,0.191358222
20/6/2005,0.89322636,0.503525176,0.196541045
20/6/2005,0.895139798,0.505788165,0.198368365
20/7/2005,0.888685358,0.499254862,0.192611689
20/7/2005,0.885752443,0.496909489,0.19022659
20/7/2005,0.885885718,0.498088178,0.190731828
20/7/2005,0.886260109,0.50331903,0.192861733
20/7/2005,0.884047713,0.500339742,0.190614642
20/7/2005,0.889263224,0.503121702,0.194341927
20/7/2005,0.889527928,0.504347056,0.194932414
20/7/2005,0.896508275,0.506981153,0.199517753
20/7/2005,0.897283539,0.505088759,0.199218232
20/7/2005,0.902094486,0.501183624,0.200260957
20/7/2005,0.897262127,0.500536239,0.197521983
20/7/2005,0.894011725,0.496883648,0.194488795
20/7/2005,0.897211708,0.500780586,0.197586355
20/7/2005,0.901087725,0.505016445,0.201159021
20/7/2005,0.894330479,0.500139624,0.195858898
20/7/2005,0.891415613,0.487462184,0.189658587
20/7/2005,0.88499133,0.489310589,0.187020105
20/7/2005,0.891596939,0.502378517,0.195273844
20/7/2005,0.887720333,0.517394642,0.198827243
20/7/2005,0.894380171,0.524219632,0.204798125
20/7/2005,0.901701967,0.517493302,0.206095181
20/8/2005,0.902300224,0.515315626,0.20559851
20/8/2005,0.902509461,0.503114194,0.201190212
20/8/2005,0.908006806,0.502658498,0.203864803
20/8/2005,0.907298728,0.49476493,0.200576673
20/8/2005,0.91417458,0.494459437,0.204019839
20/8/2005,0.91375423,0.497631146,0.204976479
20/8/2005,0.912770095,0.500594707,0.205564477
20/8/2005,0.913539124,0.494961616,0.203877064
20/8/2005,0.902076995,0.497682356,0.198955871
20/8/2005,0.899886816,0.497216734,0.197650737
20/8/2005,0.901825133,0.504466778,0.201336948
20/8/2005,0.897782846,0.505392498,0.199588911
20/8/2005,0.897777912,0.500403203,0.197739507
20/8/2005,0.892483667,0.496461576,0.193542235
20/8/2005,0.886692878,0.493136559,0.189316393
20/8/2005,0.889294175,0.493984727,0.190975765
20/8/2005,0.888063091,0.493882299,0.190301123
20/8/2005,0.888775026,0.502056478,0.19369512
20/8/2005,0.890402621,0.503924963,0.19522857
20/8/2005,0.891375126,0.513736592,0.199363458
20/8/2005,0.897967547,0.556877507,0.21874228
20/8/2005,0.894768298,0.554085517,0.21605411
20/8/2005,0.901218021,0.550234605,0.217964496
20/9/2005,0.907467624,0.543441135,0.218682152
20/9/2005,0.910214686,0.532289887,0.215975177
20/9/2005,0.908026818,0.522568744,0.211245188
20/9/2005,0.910237042,0.534746681,0.216896154
20/9/2005,0.911314762,0.528709765,0.215218918
20/9/2005,0.912436438,0.529007427,0.215909241
20/9/2005,0.909830847,0.523365487,0.212473171
20/9/2005,0.910941606,0.512918961,0.209180749
20/9/2005,0.910464032,0.512662969,0.208838984
20/9/2005,0.913343137,0.514721916,0.211090228
20/9/2005,0.912972012,0.520306319,0.212965417
20/9/2005,0.91283669,0.520578935,0.21299634
20/9/2005,0.909187584,0.529631598,0.214459952
20/9/2005,0.909485279,0.528474118,0.214185466
20/9/2005,0.909033842,0.53128786,0.214993522
20/9/2005,0.909265576,0.531399113,0.215154559
20/9/2005,0.908675632,0.526894168,0.213181871
20/9/2005,0.909512556,0.535246602,0.216706496
20/9/2005,0.908837885,0.537839739,0.217317434
20/9/2005,0.913510003,0.541407221,0.221054442
20/9/2005,0.918889282,0.53752176,0.222398396
20/9/2005,0.920399998,0.534980886,0.222239214
20/10/2005,0.92269691,0.541055481,0.225675785
20/10/2005,0.926043559,0.535167406,0.225227154
20/10/2005,0.923766889,0.527237469,0.221114272
20/10/2005,0.926250676,0.52178603,0.220380987
20/10/2005,0.92804149,0.527597012,0.223458221
20/10/2005,0.937259438,0.535853398,0.231282028
20/10/2005,0.937427416,0.537023469,0.231802025
20/10/2005,0.942721784,0.537027517,0.234679939
20/10/2005,0.946100431,0.539704611,0.237210423
20/10/2005,0.951701272,0.538592567,0.239965292
20/10/2005,0.951769838,0.541614767,0.240786678
20/10/2005,0.949650126,0.547919409,0.241270641
20/10/2005,0.950585744,0.545565489,0.241168301
20/10/2005,0.950766869,0.543374642,0.240698293
20/10/2005,0.951514078,0.544030956,0.241274597
20/10/2005,0.953628213,0.54697361,0.243186869
20/10/2005,0.949914141,0.547764183,0.241373828
20/10/2005,0.949143918,0.549176224,0.241321665
20/10/2005,0.957060317,0.546367889,0.244894654
20/10/2005,0.959877712,0.54741896,0.246698282
20/10/2005,0.961456245,0.545233239,0.24698893
20/11/2005,0.96001769,0.54208497,0.245390408
20/11/2005,0.959906214,0.546454538,0.246463545
20/11/2005,0.962194121,0.551884714,0.249115643
20/11/2005,0.955947196,0.553655855,0.246180711
20/11/2005,0.948016925,0.556858144,0.242702397
20/11/2005,0.951254681,0.554494608,0.243848502
20/11/2005,0.962104091,0.554516125,0.249749458
20/11/2005,0.965416281,0.55220747,0.250950248
20/11/2005,0.962223964,0.550549379,0.248785399
20/11/2005,0.957846448,0.549239799,0.246066957
20/11/2005,0.962364503,0.54801452,0.248204081
20/11/2005,0.962110414,0.547706364,0.247986061
20/11/2005,0.963040536,0.550172604,0.249131353
20/11/2005,0.960955455,0.550064194,0.24797023
20/11/2005,0.962716944,0.55102406,0.249176434
20/11/2005,0.960925133,0.553218698,0.248772208
20/11/2005,0.968033543,0.551640756,0.252225384
20/11/2005,0.971151919,0.551140238,0.25378999
20/11/2005,0.97279289,0.556465189,0.256063254
20/11/2005,0.977912719,0.557814525,0.25919537
20/11/2005,0.980587842,0.559290814,0.261032016
20/11/2005,0.985231216,0.557710215,0.263145045
20/12/2005,0.995358249,0.564041188,0.270290501
20/12/2005,1.00033844,0.567330398,0.273850052
20/12/2005,1.004004787,0.569900583,0.276509128
20/12/2005,1.004276975,0.570284536,0.276756649
20/12/2005,0.997930453,0.570352524,0.273325704
20/12/2005,0.997609649,0.575635034,0.274521963
20/12/2005,0.997134007,0.58297778,0.276168627
20/12/2005,0.999816059,0.581304431,0.277191845
20/12/2005,0.995248392,0.57731779,0.2736755
20/12/2005,0.985781469,0.571567803,0.267039477
20/12/2005,0.973918505,0.564779449,0.258832078
20/12/2005,0.967811859,0.558733682,0.253945226
20/12/2005,0.967065942,0.554966319,0.252562444
20/12/2005,0.9728197,0.557781806,0.256419427
20/12/2005,0.97544989,0.562077308,0.258963118
20/12/2005,0.967576262,0.556044522,0.253119489
20/12/2005,0.97146638,0.554172749,0.254747666
20/12/2005,0.972233209,0.554172749,0.255164347
20/12/2005,0.979382285,0.557113968,0.259812142
20/12/2005,0.98375938,0.557544864,0.262302375
20/12/2005,0.986099054,0.559016372,0.263955503
20/12/2005,0.990569165,0.562401365,0.267262737
20/1/2006,0.990153163,0.562401365,0.26703669
20/1/2006,0.979914755,0.57446545,0.264603422
20/1/2006,0.98183934,0.587023994,0.268907596
20/1/2006,0.977149447,0.594985918,0.268424961
20/1/2006,0.97361469,0.612854153,0.271140258
20/1/2006,0.975981643,0.617137046,0.27353764
20/1/2006,0.976742157,0.617320823,0.273998571
20/1/2006,0.97655666,0.624660716,0.275802154
20/1/2006,0.975266615,0.631164573,0.276788632
20/1/2006,0.973125564,0.630188391,0.275371947
20/1/2006,0.973320076,0.630188391,0.275477641
20/1/2006,0.968341278,0.608819624,0.267227999
20/1/2006,0.95980426,0.609650589,0.262804736
20/1/2006,0.958313026,0.619823745,0.264633912
20/1/2006,0.959920255,0.620431069,0.265664825
20/1/2006,0.959818227,0.626948857,0.267300464
20/1/2006,0.962442248,0.623654475,0.267871563
20/1/2006,0.973376781,0.636805179,0.277225219
20/1/2006,0.97674903,0.639885074,0.279856735
20/1/2006,0.978962183,0.641914604,0.281585896
20/1/2006,0.980315978,0.645439423,0.283236059
20/1/2006,0.983599705,0.652911774,0.286959122
20/2/2006,0.982895172,0.650733861,0.28601122
20/2/2006,0.991424066,0.643099176,0.288664802
20/2/2006,0.993813704,0.643320346,0.290020672
20/2/2006,0.995005106,0.654024342,0.293445274
20/2/2006,0.99080522,0.648517671,0.289734393
20/2/2006,0.987837369,0.640190479,0.285961177
20/2/2006,0.991796374,0.64974088,0.290590337
20/2/2006,0.988612943,0.654989647,0.290222342
20/2/2006,0.984921586,0.648576126,0.286552499
20/2/2006,0.986175586,0.655217057,0.288956929
20/2/2006,0.980086263,0.649853072,0.284256383
20/2/2006,0.983809195,0.647607437,0.285696714
20/2/2006,0.982535669,0.648321084,0.28535919
20/2/2006,0.983535731,0.649475045,0.286227368
20/2/2006,0.98444289,0.64711829,0.285817506
20/2/2006,0.978479136,0.636625527,0.279369753
20/2/2006,0.982674339,0.653464632,0.287232828
20/2/2006,0.981658267,0.647978208,0.284833049
20/2/2006,0.982695353,0.653466161,0.287243079
20/2/2006,0.98227533,0.658089528,0.288675499
20/3/2006,0.985133498,0.668646297,0.293710445
20/3/2006,0.983374032,0.67426233,0.294873038
20/3/2006,0.986637288,0.67114493,0.295284502
20/3/2006,0.992604776,0.670127222,0.297684487
20/3/2006,0.983781626,0.656299309,0.288741856
20/3/2006,0.976043102,0.646914397,0.281863601
20/3/2006,0.986660811,0.647616616,0.287017889
20/3/2006,0.991586955,0.659029805,0.293309898
20/3/2006,0.996655747,0.658264643,0.295383376
20/3/2006,0.989142344,0.660639568,0.29274639
20/3/2006,0.989121597,0.667637954,0.295198901
20/3/2006,0.986037524,0.664306149,0.292601358
20/3/2006,0.988422722,0.669063756,0.295377509
20/3/2006,0.987288037,0.671569042,0.295734469
20/3/2006,0.997352718,0.668904518,0.299448708
20/3/2006,0.996072188,0.662207055,0.296500648
20/3/2006,1.001016439,0.65924798,0.297744727
20/3/2006,0.99715151,0.656963765,0.295154844
20/3/2006,1.00456733,0.660405215,0.299792987
20/3/2006,1.0021468,0.666069002,0.300666852
20/3/2006,1.006801675,0.66400977,0.302093762
20/3/2006,1.011602906,0.673106323,0.307513025
20/3/2006,1.017878743,0.673868579,0.310681729
20/4/2006,1.026976874,0.684587537,0.31865769
20/4/2006,1.025607983,0.693756359,0.321250701
20/4/2006,1.021974465,0.700668631,0.322003183
20/4/2006,1.025391262,0.709080286,0.326541642
20/4/2006,1.021787819,0.709787269,0.325124944
20/4/2006,1.020429159,0.715228483,0.326411276
20/4/2006,1.023692003,0.711503727,0.326608876
20/4/2006,1.019275189,0.71267363,0.324979118
20/4/2006,1.017874725,0.716010693,0.325505869
20/4/2006,1.017898491,0.716010693,0.325516853
20/4/2006,1.019471796,0.723663149,0.328936202
20/4/2006,1.032393539,0.727377641,0.336215103
20/4/2006,1.031950201,0.743380854,0.341640286
20/4/2006,1.037928322,0.737118247,0.34219998
20/4/2006,1.038145938,0.745325821,0.345188059
20/4/2006,1.022277246,0.743098801,0.337070459
20/4/2006,1.026334716,0.750808732,0.341658148
20/4/2006,1.035842701,0.75860111,0.348793934
20/4/2006,1.025022064,0.753903293,0.342140168
20/4/2006,1.02862506,0.759619676,0.345816461
20/5/2006,1.037687116,0.769661844,0.353537648
20/5/2006,1.050097177,0.775224639,0.361230313
20/5/2006,1.051414029,0.782838725,0.364517637
20/5/2006,1.05334528,0.781249027,0.364850942
20/5/2006,1.058927519,0.78290394,0.368013128
20/5/2006,1.053794107,0.79857459,0.371153677
20/5/2006,1.051933091,0.796973056,0.369730127
20/5/2006,1.044886286,0.806011163,0.369652961
20/5/2006,1.038574196,0.802106301,0.365361903
20/5/2006,1.030281924,0.797968806,0.360073812
20/5/2006,1.015327628,0.753461673,0.337504276
20/5/2006,1.02524634,0.753518846,0.342108571
20/5/2006,1.017527273,0.754762207,0.338978437
20/5/2006,1.021613497,0.737736597,0.334877216
20/5/2006,1.008117929,0.730579478,0.326121959
20/5/2006,0.993765017,0.711255923,0.31269019
20/5/2006,1.018109117,0.721929776,0.327696589
20/5/2006,1.004645026,0.710995648,0.317627092
20/5/2006,1.022196934,0.720071319,0.328932053
20/5/2006,1.023211037,0.726145016,0.331537531
20/5/2006,1.020826186,0.726145016,0.330435312
20/5/2006,1.015846899,0.737983637,0.332298949
20/5/2006,1.004281014,0.735306995,0.326011818
20/6/2006,0.989040214,0.726528189,0.315879433
20/6/2006,0.990959713,0.721785566,0.315098077
20/6/2006,0.98594612,0.723347509,0.313330426
20/6/2006,0.978108963,0.721589661,0.30908986
20/6/2006,0.977226715,0.715248637,0.306451275
20/6/2006,0.975127436,0.703926022,0.301497636
20/6/2006,0.989932093,0.705188812,0.308784241
20/6/2006,0.975973774,0.703573031,0.301764607
20/6/2006,0.977450367,0.698823765,0.300776215
20/6/2006,0.989278516,0.700607655,0.306870479
20/6/2006,1.00316393,0.707652634,0.315766462
20/6/2006,0.997225235,0.709871422,0.313802336
20/6/2006,1.0005419,0.709146951,0.31508034
20/6/2006,0.997699941,0.709259222,0.313806355
20/6/2006,1.011442516,0.711145238,0.320821349
20/6/2006,1.009902876,0.714087505,0.321144883
20/6/2006,1.019122273,0.717290993,0.326532876
20/6/2006,1.01682732,0.721500521,0.326971746
20/6/2006,1.01292227,0.722608081,0.326276591
20/6/2006,1.015804346,0.722769417,0.327022711
20/6/2006,1.020654746,0.716620077,0.326749416
20/6/2006,1.020699485,0.706150664,0.324267354
20/7/2006,1.01632078,0.707712118,0.323563976
20/7/2006,1.016617463,0.707712118,0.323636827
20/7/2006,1.018369557,0.711448775,0.324956857
20/7/2006,1.018728068,0.713627263,0.325563646
20/7/2006,1.011939853,0.703431743,0.321468957
20/7/2006,1.013277753,0.703755348,0.32187454
20/7/2006,1.014705657,0.705179535,0.322564303
20/7/2006,1.017297664,0.706012867,0.323399215
20/7/2006,1.016255158,0.706266503,0.323203623
20/7/2006,1.018699268,0.702029142,0.322794751
20/7/2006,1.01869295,0.702471506,0.322898538
20/7/2006,1.0225021,0.704240784,0.324255197
20/7/2006,1.022676894,0.704827255,0.324437773
20/7/2006,1.020900875,0.698816751,0.322570405
20/7/2006,1.019010112,0.697287637,0.321742
20/7/2006,1.023041035,0.699467805,0.32325096
20/7/2006,1.026089794,0.701292377,0.32443407
20/7/2006,1.024692611,0.703464196,0.324608156
20/7/2006,1.025150612,0.705224457,0.325139785
20/7/2006,1.025005412,0.709316495,0.326078554
20/7/2006,1.020174328,0.712080243,0.325550392
20/8/2006,1.021017157,0.714281083,0.32628143
20/8/2006,1.023762671,0.71984575,0.328280694
20/8/2006,1.017952053,0.718395981,0.326508653
20/8/2006,1.021258465,0.72051585,0.327825348
20/8/2006,1.02027339,0.720436588,0.327564586
20/8/2006,1.018614208,0.720856207,0.327257093
20/8/2006,1.025443223,0.721858706,0.329172696
20/8/2006,1.024745719,0.713951824,0.327118582
20/8/2006,1.02990875,0.712846584,0.32812319
20/8/2006,1.030451595,0.714421726,0.32863157
20/8/2006,1.036090177,0.719114435,0.331133598
20/8/2006,1.038577971,0.721741721,0.332370109
20/8/2006,1.034259603,0.716394535,0.330036415
20/8/2006,1.033629632,0.71365287,0.32922886
20/8/2006,1.033278912,0.71646083,0.32981139
20/8/2006,1.032237995,0.713877354,0.328940596
20/8/2006,1.029995833,0.71425169,0.328479167
20/8/2006,1.031922117,0.711169664,0.328218258
20/8/2006,1.033023305,0.712712117,0.328855956
20/8/2006,1.034326251,0.716729799,0.330132616
20/8/2006,1.034826114,0.721913733,0.331489792
20/8/2006,1.038698475,0.725373845,0.333264605
20/8/2006,1.036498735,0.727874855,0.333320011
20/9/2006,1.042418009,0.733962338,0.336223096
20/9/2006,1.040899069,0.733962338,0.335850116
20/9/2006,1.040525183,0.73490879,0.335983683
20/9/2006,1.039671508,0.732281585,0.335148453
20/9/2006,1.038550344,0.728420532,0.333953729
20/9/2006,1.037144943,0.727115817,0.333297942
20/9/2006,1.03743047,0.725951481,0.333090794
20/9/2006,1.041853449,0.736554889,0.336701823
20/9/2006,1.041960509,0.740799616,0.337738894
20/9/2006,1.040684706,0.753017167,0.340334944
20/9/2006,1.04472178,0.752481951,0.341198808
20/9/2006,1.048631273,0.75528207,0.342825577
20/9/2006,1.045761686,0.754316443,0.341891001
20/9/2006,1.048680096,0.767343373,0.345709685
20/9/2006,1.04752753,0.763821776,0.344588083
20/9/2006,1.044127883,0.762317379,0.343395054
20/9/2006,1.045443974,0.75802208,0.342695398
20/9/2006,1.040880028,0.762402436,0.34261779
20/9/2006,1.038653941,0.759348087,0.341343846
20/9/2006,1.039579111,0.760871372,0.341933759
20/9/2006,1.039975242,0.759152678,0.341621763
20/10/2006,1.043344267,0.765892122,0.344053877
20/10/2006,1.044996406,0.774933946,0.346612664
20/10/2006,1.045053687,0.766689863,0.344663593
20/10/2006,1.041551975,0.765803589,0.343592693
20/10/2006,1.042417649,0.764786826,0.343563143
20/10/2006,1.043448138,0.761073544,0.342931951
20/10/2006,1.044578164,0.763874954,0.343876522
20/10/2006,1.043007439,0.768864322,0.344678929
20/10/2006,1.045268332,0.77066113,0.345661965
20/10/2006,1.046402228,0.76606848,0.344846763
20/10/2006,1.047274514,0.761051354,0.343866243
20/10/2006,1.050583572,0.762602838,0.34504824
20/10/2006,1.048990791,0.766895836,0.345679407
20/10/2006,1.048336596,0.770363502,0.346344511
20/10/2006,1.048172304,0.776843804,0.347847303
20/10/2006,1.048381776,0.779532726,0.348539043
20/10/2006,1.049143686,0.775631931,0.347797248
20/10/2006,1.047031914,0.767524658,0.345348139
20/10/2006,1.047744333,0.773808978,0.34701954
20/10/2006,1.046676335,0.769626145,0.345761246
20/10/2006,1.044825022,0.779903164,0.349116197
20/10/2006,1.043026222,0.781246449,0.34829701
20/11/2006,1.047218119,0.780296283,0.351235049
20/11/2006,1.049149914,0.786636182,0.355788001
20/11/2006,1.050683119,0.785532916,0.356505908
20/11/2006,1.053121898,0.785775275,0.358590508
20/11/2006,1.049518936,0.791006688,0.358148923
20/11/2006,1.048358842,0.781369553,0.352663166
20/11/2006,1.050927483,0.780630911,0.354389664
20/11/2006,1.04994488,0.784099017,0.355232733
20/11/2006,1.051692421,0.787498416,0.358248971
20/11/2006,1.052166339,0.785236669,0.35756433
20/11/2006,1.054227684,0.780018194,0.356766599
20/11/2006,1.053968291,0.791256667,0.3618614
20/11/2006,1.050944569,0.785165158,0.356543549
20/11/2006,1.051426459,0.78187702,0.355380911
20/11/2006,1.050321606,0.781699355,0.354404481
20/11/2006,1.047716577,0.789078289,0.355782685
20/11/2006,1.045924486,0.789078289,0.354334911
20/11/2006,1.046737042,0.798633445,0.359501211
20/11/2006,1.04864412,0.793777691,0.35875005
20/11/2006,1.055203667,0.79398928,0.364149165
20/11/2006,1.058480574,0.798983081,0.369153457
20/11/2006,1.058425236,0.800920128,0.370023002
20/12/2006,1.058714945,0.796776577,0.368301368
20/12/2006,1.057202998,0.797080752,0.367223479
20/12/2006,1.060049164,0.804219053,0.372891955
20/12/2006,1.058988225,0.802650618,0.371294583
20/12/2006,1.062344167,0.808903107,0.376956804
20/12/2006,1.062016309,0.802681945,0.373755661
20/12/2006,1.066977125,0.804151573,0.378456985
20/12/2006,1.068405774,0.810260001,0.382494213
20/12/2006,1.072592048,0.806893128,0.384287066
20/12/2006,1.075695264,0.808859581,0.387722186
20/12/2006,1.076606922,0.806267382,0.387235214
20/12/2006,1.077291415,0.798278311,0.384017497
20/12/2006,1.080035177,0.798931331,0.386542307
20/12/2006,1.085930196,0.800734164,0.39215561
20/12/2006,1.087653695,0.804998407,0.395560615
20/12/2006,1.092093064,0.803339646,0.398364135
20/12/2006,1.092408331,0.803339646,0.398618829
20/12/2006,1.099120521,0.80866663,0.406555633
20/12/2006,1.188660118,0.844507897,0.495808245
20/12/2006,1.191030236,0.848788577,0.499743391
20/12/2006,1.190456395,0.852022762,0.500806281
20/1/2007,1.19031359,0.852022762,0.500690913
20/1/2007,1.192468557,0.856451143,0.504521958
20/1/2007,1.19710006,0.854922845,0.507542273
20/1/2007,1.190453724,0.850282184,0.499982601
20/1/2007,1.184885213,0.849055998,0.494905241
20/1/2007,1.187889682,0.849237711,0.497418221
20/1/2007,1.186011621,0.847345072,0.495007704
20/1/2007,1.183157797,0.845766909,0.491957326
20/1/2007,1.187303884,0.849839919,0.497229206
20/1/2007,1.194734554,0.856716677,0.506477912
20/1/2007,1.195397001,0.856716677,0.507013082
20/1/2007,1.195997144,0.858954859,0.5085543
20/1/2007,1.195633332,0.863010503,0.510174578
20/1/2007,1.200010443,0.867727479,0.515937034
20/1/2007,1.203632478,0.866465455,0.518267508
20/1/2007,1.206869473,0.862493662,0.519007958
20/1/2007,1.207359899,0.863786345,0.520014281
20/1/2007,1.206944595,0.86136616,0.518536486
20/1/2007,1.204246633,0.864086569,0.517640873
20/1/2007,1.20550329,0.859833694,0.516648806
20/1/2007,1.207136361,0.864898746,0.520358724
20/1/2007,1.204007363,0.861762218,0.516350523
20/1/2007,1.198772301,0.861624779,0.512056414
20/2/2007,1.196626577,0.866916224,0.512820419
20/2/2007,1.195686733,0.864332168,0.510841521
20/2/2007,1.194322428,0.863383643,0.509291656
20/2/2007,1.194795145,0.864505073,0.510202844
20/2/2007,1.195407966,0.867249819,0.511993392
20/2/2007,1.19599166,0.864717177,0.511269579
20/2/2007,1.195863333,0.864586878,0.511104409
20/2/2007,1.19995241,0.864244533,0.514246263
20/2/2007,1.196752057,0.861633722,0.510428545
20/2/2007,1.200223722,0.86416462,0.51442773
20/2/2007,1.196737103,0.861723154,0.510458674
20/2/2007,1.20093538,0.865777881,0.515764086
20/2/2007,1.201206306,0.865777881,0.515982958
20/2/2007,1.201647368,0.863968151,0.515485119
20/2/2007,1.203868901,0.863160411,0.516898586
20/2/2007,1.205135862,0.864351623,0.518484353
20/2/2007,1.20391142,0.862927405,0.516822961
20/2/2007,1.200786782,0.860260069,0.513039731
20/2/2007,1.186797244,0.840749882,0.492529573
20/2/2007,1.190645673,0.839351199,0.494978443
20/3/2007,1.184719579,0.833124689,0.487252141
20/3/2007,1.177593871,0.821330684,0.475928951
20/3/2007,1.166833612,0.813469039,0.463525527
20/3/2007,1.174938346,0.823661068,0.474883536
20/3/2007,1.171980798,0.824954816,0.47478107
20/3/2007,1.177868646,0.830718631,0.477654066
20/3/2007,1.186079064,0.837655847,0.481308238
20/3/2007,1.187656934,0.838486196,0.481849561
20/3/2007,1.17914537,0.827694582,0.476909201
20/3/2007,1.183636729,0.828814869,0.478052152
20/3/2007,1.18980696,0.831132937,0.47987166
20/3/2007,1.191398273,0.838354701,0.482460891
20/3/2007,1.197383224,0.844122946,0.485352264
20/3/2007,1.198497158,0.848901753,0.487076258
20/3/2007,1.200320153,0.856146667,0.489713361
20/3/2007,1.205886306,0.856603331,0.49083163
20/3/2007,1.206042174,0.860196881,0.492008961
20/3/2007,1.208053215,0.858627374,0.491857867
20/3/2007,1.209913589,0.85952145,0.492468924
20/3/2007,1.201334934,0.855174117,0.489579327
20/3/2007,1.210611739,0.85572972,0.491377317
20/3/2007,1.208085971,0.856023256,0.491030144
20/4/2007,1.214668912,0.859063027,0.493152711
20/4/2007,1.217527383,0.861542996,0.494445645
20/4/2007,1.216006862,0.862639229,0.494530938
20/4/2007,1.217586933,0.865325831,0.495666735
20/4/2007,1.216516924,0.862877733,0.494696352
20/4/2007,1.217182326,0.864689893,0.495392541
20/4/2007,1.222012072,0.866715361,0.496884291
20/4/2007,1.223014542,0.866522957,0.496997791
20/4/2007,1.225327155,0.869819519,0.498456742
20/4/2007,1.229641981,0.876061668,0.501208104
20/4/2007,1.230571583,0.878276051,0.502079166
20/4/2007,1.232400203,0.878809446,0.502569241
20/4/2007,1.229032593,0.876702598,0.501306804
20/4/2007,1.228387509,0.87701713,0.501294807
20/4/2007,1.230217997,0.885033736,0.504180197
20/4/2007,1.228536599,0.881772613,0.502842829
20/4/2007,1.225748863,0.879249111,0.501548315
20/4/2007,1.229994092,0.886481418,0.50460442
20/4/2007,1.229117963,0.884360787,0.503772703
20/4/2007,1.230303665,0.88599995,0.504504394
20/4/2007,1.228742737,0.88222534,0.503023725
20/5/2007,1.232553686,0.881946242,0.503599973
20/5/2007,1.231594706,0.884528114,0.504258812
20/5/2007,1.230880731,0.888862537,0.505521343
20/5/2007,1.227615745,0.895676417,0.507131891
20/5/2007,1.230039989,0.89787832,0.508259994
20/5/2007,1.231124961,0.895681703,0.507746458
20/5/2007,1.228114067,0.896817954,0.507584268
20/5/2007,1.225915692,0.888345497,0.504488733
20/5/2007,1.231674339,0.895575182,0.507808314
20/5/2007,1.232090572,0.900068008,0.509318928
20/5/2007,1.231473004,0.902414333,0.509962009
20/5/2007,1.23001034,0.902814204,0.509834536
20/5/2007,1.231039176,0.904503474,0.510554867
20/5/2007,1.231651661,0.907123383,0.511500333
20/5/2007,1.230729456,0.909972453,0.512251112
20/5/2007,1.229085291,0.915895972,0.513859774
20/5/2007,1.228982075,0.917906677,0.51448527
20/5/2007,1.225376815,0.913217797,0.512354953
20/5/2007,1.225345943,0.918246117,0.513958866
20/5/2007,1.226350955,0.918246117,0.514134389
20/5/2007,1.223147651,0.915696477,0.512758932
20/5/2007,1.226475532,0.914447971,0.512940556
20/5/2007,1.229815562,0.919417878,0.515114494
20/6/2007,1.231765261,0.927057439,0.517900031
20/6/2007,1.227578245,0.931952953,0.518735579
20/6/2007,1.227751061,0.934780988,0.519670869
20/6/2007,1.224603415,0.926560534,0.516490199
20/6/2007,1.221037847,0.928146202,0.516374971
20/6/2007,1.227155886,0.919741427,0.514753539
20/6/2007,1.227191056,0.921330658,0.515268312
20/6/2007,1.224570707,0.931199722,0.51796925
20/6/2007,1.227798172,0.936844208,0.520339426
20/6/2007,1.232181571,0.940589282,0.522303579
20/6/2007,1.238231698,0.944826453,0.524716318
20/6/2007,1.241496841,0.948592421,0.526491858
20/6/2007,1.240682417,0.945823065,0.525463293
20/6/2007,1.240084804,0.946524898,0.525583542
20/6/2007,1.242049054,0.948180592,0.526456495
20/6/2007,1.240320115,0.945790058,0.525389454
20/6/2007,1.235554618,0.940302263,0.522800814
20/6/2007,1.235181761,0.934733254,0.520953344
20/6/2007,1.240160362,0.937406061,0.522678271
20/6/2007,1.242342185,0.942394781,0.524655952
20/6/2007,1.24332412,0.943155848,0.525071022
20/7/2007,1.248092457,0.945474866,0.526645998
20/7/2007,1.24847753,0.961559151,0.531860996
20/7/2007,1.249507059,0.961559151,0.5320408
20/7/2007,1.246938738,0.967906956,0.533623853
20/7/2007,1.250944692,0.979998599,0.53819339
20/7/2007,1.251611186,0.980938035,0.538610457
20/7/2007,1.251851734,0.97076732,0.535397349
20/7/2007,1.253606166,0.973586863,0.536606146
20/7/2007,1.256542446,0.989487654,0.542207978
20/7/2007,1.256522482,0.988925307,0.541969081
20/7/2007,1.255801427,0.983590295,0.539304074
20/7/2007,1.258057707,0.983608552,0.541002891
20/7/2007,1.258965681,0.985171133,0.542305832
20/7/2007,1.262490159,0.988617946,0.546320693
20/7/2007,1.261810278,0.981284942,0.542890943
20/7/2007,1.267203634,0.98045398,0.546603481
20/7/2007,1.265714867,0.975964571,0.543699638
20/7/2007,1.266340148,0.969850345,0.541733699
20/7/2007,1.264969661,0.93229641,0.52575207
20/7/2007,1.266451405,0.913265693,0.519284815
